Commitment position key;Year;Name of beneficiary;Coordinator;VAT Number of beneficiary;Address;City;Postal code;Country / Territory;Amount;NUTS2;Geographical Zone;Expense Type;Total amount;Subject of grant or contract;Responsible Department;Budget line name and number;Action Type;Funding Type
D45.B1313.002735.1;2013;FILMTREINT FILMTRADE KINIMATOGRAFIKES EPICHEIRISEIS ETAIREIA PERIORISMENIS EFTHYNIS*;yes;EL093576906;KIFISSIAS 130 A;ATHINA;115 26;Greece;0,00€;;;Operational;2.747,00€;SOUTIEN AUTOMATIQUE A LA DISTRIBUTION : 1212DI072040GR2283 | FILMTREINT (FILMTRADE) KINIMATOGRAFIKES EPIXEIRISEIS EPE | SALVO;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
D45.B1313.000602.1;2013;THIMFILM GMBH*;yes;ATU63157906;LEITERMAYERGASSE 43/4;WIEN;1180;Austria;0,00€;;;Operational;2.737,00€;SOUTIEN AUTOMATIQUE A LA DISTRIBUTION : 1111DI073006AT3322 | THIMFILM GmbH | MAINS ARMEES;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
SI2.651897.1;2013;ONE4EU2 CONSORTIUM*UNISYS BELGIUM INTRASOFT INTERNATIONAL I.R.I.S SOLUTIONS & EXPERTS SOGETI BELGIUM;yes;BE0405914514;AVENUE DU BOURGET 20;BRUXELLES;1130;Belgium;0,00€;;;Administrative;2.732,08€;INFORMATION SERVICE SENIOR ASSISTANT FOR USERS;Directorate-General for Education and Culture;Erasmus Mundus — Expenditure on administrative management (15.01.04.14);Erasmus Mundus: Higher education through cooperation with third countries;Public procurement (including provisional commitments)
SI2.657838.1;2013;ONE4EU2 CONSORTIUM*UNISYS BELGIUM INTRASOFT INTERNATIONAL I.R.I.S SOLUTIONS & EXPERTS SOGETI BELGIUM;yes;BE0405914514;AVENUE DU BOURGET 20;BRUXELLES;1130;Belgium;0,00€;;;Administrative;2.732,08€;USER ASSISTANT FOR YOUTHLINK PROJECT  FOR ERAMSUS MUNDUS, LIFELONG LEARNING, CULTURE, YOUTH IN ACTION AND MEDIA PROGRAMMES;Directorate-General for Education and Culture;Erasmus Mundus — Expenditure on administrative management (15.01.04.14);Erasmus Mundus: Higher education through cooperation with third countries;Public procurement (including provisional commitments)
CCR.IES.C195674.X253.2;2013;PANOPLISA CONSORTIUM*TRASYS ATOS FUJITSU TECHNOLOGY SOLUTIONS PIKSEL EVERIS ORDINA BELGIUM ARHS DEVELOPMENT ENGINEERING INGEGNERIA INFORMATI;yes;BE0429117706;AVENUE ARIANE 7;BRUXELLES;1200;Belgium;0,00€;;;Operational;2.731,52€;SC 10734 - H04 -  DESIS  A4C;Joint Research Centre;Non-nuclear activities of the Joint Research Centre (JRC) (10.02.01);Research: Framework  programme n°7;Public procurement (including provisional commitments)
CCR.IPSC.C258915.X0.4;2013;CREAFORM FRANCE SAS*;no;FR87481503951;RUE JEAN PIERRE TIMBAUD 24 ANGLE;FONTAINE;38600;France;0,00€;;;Operational;2.730,22€;Supply of a 3d Scanner;Joint Research Centre;Provision of services and work on behalf of outside bodies (10.04.02);Research: Framework  programme n°6 (completion);Public procurement (including provisional commitments)
SI2.646622.3;2013;PANOPLISA CONSORTIUM*TRASYS ATOS FUJITSU TECHNOLOGY SOLUTIONS PIKSEL EVERIS ORDINA BELGIUM ARHS DEVELOPMENT ENGINEERING INGEGNERIA INFORMATI;yes;BE0429117706;AVENUE ARIANE 7;BRUXELLES;1200;Belgium;0,00€;;;Administrative;2.726,83€;MAINTENANCE AND ADAPTATION OF EURAMIS TRANSLATION DATABASE APPLICATIONS;Directorate-General for Translation;Interinstitutional cooperation activities in the language field (31.01.08.01);31 Language services;Public procurement (including provisional commitments)
SI2.647888.3;2013;ONE4EU2 CONSORTIUM*UNISYS BELGIUM INTRASOFT INTERNATIONAL I.R.I.S SOLUTIONS & EXPERTS SOGETI BELGIUM;yes;BE0405914514;AVENUE DU BOURGET 20;BRUXELLES;1130;Belgium;0,00€;;;Administrative;2.720,71€;SPECIFIC CONTRACT N° 9494 DI/6764 ANALYST PROGRAMMER LEVEL 4;Directorate-General for Employment, Social Affairs and Inclusion;Analysis of, studies on and awareness raising in connection with the social situation, demographics and the family — Expenditure on administrative management (04.01.04.06);04 Employment and social affairs;Public procurement (including provisional commitments)
SCR.CTR.332249.01.2;2013;BECHTLE AG*;yes;DE143849458;BECHTLE PLATZ 1;NECKARSULM;74172;Germany;0,00€;;Belgium;Administrative;2.717,53€;OF 153 DI/07210;Directorate-General for Development and Cooperation — EuropeAid;European Neighbourhood and Partnership Instrument (ENPI) — Expenditure on administrative management (19.01.04.02);European Neighbourhood and Partnership Instrument;Public procurement (including provisional commitments)
SLG.CMM.2013.31462.6;2013;COMLIN ASSOCIATION MOMENTANEE*;yes;LU17196214;ROUTE D ARLON 81-83;STRASSEN;8009;Luxembourg;0,00€;;;Administrative;2.712,38€;LEASE AND/OR RENTING AND/OR MAINTENANCE OF INFORMATION TECHNOLOGIES AND/OR COMMUNICATION EQUIPMENT;Directorate-General for Regional Policy;Cohesion Fund (CF) — Expenditure on administrative management (13.01.04.03);Cohesion Funds;Public procurement (including provisional commitments)
SCR.CTR.306910.01.2;2013;MOORE STEPHENS LLP*;yes;GB243548655;ALDERSGATE STREET 150;LONDON;EC1A 4AB;United Kingdom;0,00€;;Nicaragua;Operational;2.708,00€;Auditoría Financiera al proyecto de ''Fortalecimiento de capacidades para el desarrollo empresarial'' ONG-PVD/2007/ 133-732;Directorate-General for Development and Cooperation — EuropeAid;Non-State actors in development (21.03.01);Development Cooperation Instrument;Public procurement (including provisional commitments)
SI2.660869.3;2013;"NATURAL PERSON ; PERSONNE PRIVÉE ; PRIVATPERSON - Art. 21(2) RAP";no;*****;*****;*****;*****;Romania;2.703,54€;Bucure?ti - Ilfov;;Operational;2.703,54€;;Directorate-General for Research and Innovation;Research programme for coal (08.23.02);08 Research;Provisional commitment followed by payment
D45.B1313.000070.1;2013;ALAMODE FILMDISTRIBUTION OHG*;yes;DE260803975;DACHAUER STRASSE 233;MUNCHEN;80637;Germany;0,00€;;;Operational;2.700,00€;SOUTIEN AUTOMATIQUE A LA DISTRIBUTION : 1111DI073038DE3250 | ALAMODE FILMDISTRIBUTION OHG | ZARAFA;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
D45.B1313.001054.1;2013;ACME FILM OU*;yes;EE101204381;MUSTAMAE TEE 44;TALLINN;10621;Estonia;0,00€;;;Operational;2.700,00€;SOUTIEN AUTOMATIQUE A LA DISTRIBUTION : 1212DI072035EE3189 | ACME FILM OÜ | SAMMY'S AVONTUREN 2;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
D45.B1313.002901.1;2013;CONTINENTAL FILM SRO*;yes;SK2020210621;SEVCENKOVA 19;BRATISLAVA 5;851 01;Slovakia;0,00€;;;Operational;2.700,00€;SOUTIEN SELECTIF A LA DISTRIBUTION : 1301DI010028SK | CONTINENTAL FILM,  SRO | ONLY GOD FORGIVES;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
SI2.651095.3;2013;TEAM WORK SARL*;no;FR65391325792;RUE DU DAHOMEY 8;PARIS 11;75011;France;0,00€;;;Operational;2.698,19€;NATIONAL TEMPUS OFFICES AND NATIONAL CONTACT POINTS REPRESENTATIVES' MEETING, 1-2 JUILLET 2013, BRUXELLES;Education, Audiovisual and Culture Executive Agency;Cooperation with developing countries in Central Asia (19.10.02);Development Cooperation Instrument;Public procurement (including provisional commitments)
D45.B1313.004322.1;2013;CINEMANIA GROUP DRUZBA ZA FILMSKO TEHNOLOGIJO DOO*;yes;SI15628949;ROJCEVA ULICA 1;LJUBLJANA;1000;Slovenia;0,00€;;;Operational;2.690,80€;SOUTIEN AUTOMATIQUE A LA DISTRIBUTION : 1212DI072C02SI2901 | CINEMANIA GROUP, druzba za filmsko tehnologijo, d.o.o. | 1212DI072 Package of films No. 2;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
SI2.662124.5;2013;EUROPEAN DYNAMICS CONSORTIUM ESP-DESIS II-LOT 3*EUROPEAN DYNAMICS SA SYGNITY SA KPMG ADVISORY SPA NOVABASE CONSULTING - CONSULTARIA, DESENVO;yes;EL094402295;KIFISSIAS AVE AND ARKADIOU STR 209;MAROUSSI;151 24;Greece;0,00€;;;Administrative;2.683,54€;INFORMATION SERVICE TESTER  FOR ERASMUS MUNDUS, LIFELONG LEARNING, CULTURE, YOUTH IN ACTION AND MEDIA PROGRAMMES;Directorate-General for Education and Culture;MEDIA 2007 — Support programme for the European audiovisual sector — Expenditure on administrative management (15.01.04.60);MEDIA 2007: Support for the European audiovisual sector;Public procurement (including provisional commitments)
SI2.665933.3;2013;STRATIQO CONSORTIUM*TRASYS SA TRASYS LUXEMBOURG PSF SA TRASYS TECHNOLOGY SA ATOS BELGIUM SA ATOS INTEGRATION SAS ATOS LUXEMBOURG PSF SA;yes;BE0429117706;AVENUE ARIANE 7;BRUXELLES;1200;Belgium;0,00€;;;Administrative;2.678,12€;SENIOR INFORMATION SERVICES CONSULTANT FOR ERASMUS MUNDUS, LIFELONG LEARNING CULTURE, YOUTH IN ACTION AND MEDIA PROGRAMMES;Directorate-General for Education and Culture;Culture Programme (2007 to 2013) — Expenditure on administrative management (15.01.04.44);Culture;Public procurement (including provisional commitments)
SI2.657912.4;2013;ECORYS UK LIMITED*;no;GB558942395;EDWARD STREET 92-93 ALBERT HOUSE;BIRMINGHAM;B1 2RA;United Kingdom;0,00€;;;Operational;2.664,33€;TRANSLATION AND DUBBING UNDER ERASMUS MUNDUS LIFELONG LEARNNG CULTURE YOUTH IN ACTION MEDIAPEOPLE;Directorate-General for Education and Culture;Youth in Action — Expenditure on administrative management (15.01.04.55);Youth in Action;Public procurement (including provisional commitments)
;;MOSTRA SA*;yes;BE0429063662;CHAUSSEE D ALSEMBERG 1001;BRUXELLES;1180;Belgium;0,00€;;;;0,00€;;;;;
CCR.IES.C195707.X69.1;2013;COMLIN ASSOCIATION MOMENTANEE*;yes;LU17196214;ROUTE D ARLON 81-83;STRASSEN;8009;Luxembourg;0,00€;;;Operational;2.660,84€;OF1563 - MULTI - Additional shelves NetApp;Joint Research Centre;Non-nuclear activities of the Joint Research Centre (JRC) (10.02.01);Research: Framework  programme n°7;Public procurement (including provisional commitments)
SI2.646830.3;2013;PANOPLISB CONSORTIUM*TRASYS TECHNOLUXEMBOURG PSF ATOS BELGIUM INTEGRFUJITSU SOLU PIKSEL EVERIS ENGINEEINGE INFOR INTERNAT ORDINA ARHS DEV;yes;BE0429117706;AVENUE ARIANE 7;BRUXELLES;1200;Belgium;0,00€;;;Administrative;2.657,94€;PRESTATION DE SERVICES INFORMATIQUES POUR LA DG EAC- SENIOR ANALYST PROGRAMMER;Directorate-General for Education and Culture;Youth in Action — Expenditure on administrative management (15.01.04.55);Youth in Action;Public procurement (including provisional commitments)
SI2.653541.4;2013;PANOPLISB CONSORTIUM*TRASYS TECHNOLUXEMBOURG PSF ATOS BELGIUM INTEGRFUJITSU SOLU PIKSEL EVERIS ENGINEEINGE INFOR INTERNAT ORDINA ARHS DEV;yes;BE0429117706;AVENUE ARIANE 7;BRUXELLES;1200;Belgium;0,00€;;;Administrative;2.657,94€;SENIOR ANALYST PROGRAMMER FOR EAC IT NEEDS;Directorate-General for Education and Culture;Youth in Action — Expenditure on administrative management (15.01.04.55);Youth in Action;Public procurement (including provisional commitments)
SI2.638269.3;2013;XEROX NV*;no;BE0400438764;WEZEMBEEKSTRAAT 5;ZAVENTEM;1930;Belgium;2.647,93€;;;Administrative;2.647,93€;"PRINT ON DEMAND;ENTRETIEN MACHINES;2013";Publications Office of the European Union;Publications Office (26.01.09.01);26 Commission's administration;Provisional commitment followed by payment
SI2.670136.2;2013;BELGACOM SA*;no;BE0202239951;BOULEVARD DU ROI ALBERT II 27;BRUXELLES;1030;Belgium;0,00€;;;Administrative;2.646,00€;BELGACOM OF0581 OIB.DR.2/PO/2011/104/479/C0/L0-F + M - VIDEOCONFERENCE ROOM BU25 5/S1;Directorate-General for Communications Networks,Content and Technology;Other management expenditure for research (09.01.05.03);Research: Framework  programme n°7;Public procurement (including provisional commitments)
D45.B1313.003566.1;2013;35 MM SRO*;yes;CZ27161021;JIZERSKA 1881;RICANY;251 01;Czech Republic;0,00€;;;Operational;2.642,40€;SOUTIEN AUTOMATIQUE A LA DISTRIBUTION : 1212DI072C02CZ3043 | 35 MM SRO | 1212DI072 Package of films No. 02;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
SI2.663606.2;2013;INFEUROPE S.A.*;no;LU15292018;RUE CHARLES MARTEL 62;LUXEMBOURG;2134;Luxembourg;0,00€;;;Operational;2.642,24€;CONSULTING SERVICES: BETTER USAGE OF XML/XSD IN CORDIS;Directorate-General for Research and Innovation;Cooperation — Food, agriculture and fisheries, and biotechnology (08.03.01);Research: Framework  programme n°7;Public procurement (including provisional commitments)
D45.B1313.003359.2;2013;CIRKO FILM KFT*;yes;HU23366727;SZENT ISTVAN PARK 4 6 EM 2;BUDAPEST;1137;Hungary;0,00€;;;Operational;2.640,00€;SOUTIEN SELECTIF A LA DISTRIBUTION : 1301DI010C17HU | CIRKO FILM KORLATOLT FELELÖSSEGU TARSASAG | 1301DI01 Package of films No. 17;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
D45.B1313.003571.2;2013;PARADISO ENTERTAINMENT NEDERLAND BV*;yes;;VAN EEGHENSTRAAT 92;AMSTERDAM;1071 GL;Netherlands;0,00€;;;Operational;2.637,60€;SOUTIEN AUTOMATIQUE A LA DISTRIBUTION : 1212DI072044NL0868 | PARADISO ENTERTAINMENT NEDERLAND BV | ATTILA MARCEL;Education, Audiovisual and Culture Executive Agency;MEDIA 2007 — Support programme for the European audiovisual sector (15.04.66.01);MEDIA 2007: Support for the European audiovisual sector;Grants
SI2.643423.4;2013;COMPAREX NEDERLAND BV*;yes;NL801250857B01;NARITAWEG 177;AMSTERDAM;1043 BW;Netherlands;0,00€;;;Operational;2.633,66€;AXWAY MANAGED FILE TRANSFER - MAINTENANCE 2013;Publications Office of the European Union;Procedures for awarding and advertising public supply, works and service contracts (26.02.01);26 Commission's administration;Public procurement (including provisional commitments)
SI2.657676.3;2013;ONE4EU2 CONSORTIUM*UNISYS BELGIUM INTRASOFT INTERNATIONAL I.R.I.S SOLUTIONS & EXPERTS SOGETI BELGIUM;yes;BE0405914514;AVENUE DU BOURGET 20;BRUXELLES;1130;Belgium;0,00€;;;Administrative;2.626,45€;RESOURCES COORDINATOR RELATING TO SOFTWARE SUPPORT;Directorate-General for Education and Culture;Culture Programme (2007 to 2013) — Expenditure on administrative management (15.01.04.44);Culture;Public procurement (including provisional commitments)
SI2.647833.4;2013;COMPAREX NEDERLAND BV*;yes;NL801250857B01;NARITAWEG 177;AMSTERDAM;1043 BW;Netherlands;0,00€;;;Operational;2.624,40€;AXWAY SERVICES FOR GATEWAY AND SENTINEL TO PUT INTO PRODUCTION;Publications Office of the European Union;Procedures for awarding and advertising public supply, works and service contracts (26.02.01);26 Commission's administration;Public procurement (including provisional commitments)
SI2.660304.4;2013;MOSTRA SA*;yes;BE0429063662;CHAUSSEE D ALSEMBERG 1001;BRUXELLES;1180;Belgium;0,00€;;;Administrative;2.618,99€;E-NEWSLETTER 2013-2014;Directorate-General for Education and Culture;Youth in Action — Expenditure on administrative management (15.01.04.55);Youth in Action;Public procurement (including provisional commitments)
SI2.660154.1;2013;CONSUMER PROTECTION BOARD OF ESTONIA*;yes;;RAHUKOHTU 2;TALLINN;10130;Estonia;0,00€;;;Operational;2.610,98€;CP CALL 2013_EXCHANGE OF OFFICIALS_2013 87 06 EXO KUTT (GPSD);Executive Agency for Health and Consumers;Union action in the field of consumer policy (17.02.02);Consumer policy actions;Grants
SI2.626202.2;2013;KATHOLIEKE UNIVERSITEIT LEUVEN*;yes;BE0419052173;OUDE MARKT 13;LEUVEN;3000;Belgium;0,00€;;;Operational;2.604,00€;ERASMUS MUNDUS JOINT MASTERS PROGRAMMES : ERASMUS MUNDUS MASTER OF BIOETHICS;Education, Audiovisual and Culture Executive Agency;European Neighbourhood and Partnership financial cooperation with Mediterranean countries (19.08.01.01);European Neighbourhood and Partnership Instrument;Grants
SI2.663660.2;2013;DEMOS SA*DEMOS TRAINING;yes;FR42722030277;RUE DE L ARCADE 20;PARIS;75008;France;0,00€;;;Administrative;2.585,03€;DEMOS (LOT 7) - FORMATION EVALUATION: MODULE 2 GERER LE PROCESSUS DE L'EVALUATION + MODULE 3 LES METHODES ET OUTILS D'EVALUATION - 16/06/2014->16/09/2014;Directorate-General for Human Resources and Security;Other management expenditure (26.01.02.11);26 Commission's administration;Public procurement (including provisional commitments)
SI2.656050.10;2013;PANOPLISB CONSORTIUM*TRASYS TECHNOLUXEMBOURG PSF ATOS BELGIUM INTEGRFUJITSU SOLU PIKSEL EVERIS ENGINEEINGE INFOR INTERNAT ORDINA ARHS DEV;no;BE0429117706;AVENUE ARIANE 7;BRUXELLES;1200;Belgium;0,00€;;;Operational;2.580,93€;CORDIS INTRAMUROS APPLICATION ARCHITECT. CC DI/6763 (DIGIT DESIS II LOT 1B). CS 010105;Directorate-General for Research and Innovation;Cooperation — Socioeconomic sciences and the humanities (08.08.01);Research: Framework  programme n°7;Public procurement (including provisional commitments)
SI2.652034.5;2013;TEAM WORK SARL*;yes;FR65391325792;RUE DU DAHOMEY 8;PARIS 11;75011;France;0,00€;;;Administrative;2.578,01€;ORGANISATION OF THE EVENT IN MARSEILLE 2013 AS PART OF THE YOUTH ON THE MOVE CAMPAIGN;Directorate-General for Education and Culture;MEDIA 2007 — Support programme for the European audiovisual sector — Expenditure on administrative management (15.01.04.60);MEDIA 2007: Support for the European audiovisual sector;Public procurement (including provisional commitments)
SI2.662227.1;2013;REPUBLIKA BALGARIA*REPUBLIQUE DE BULGARIE REPUBLIC OF BULGARIA;yes;;-;-;;Bulgaria;0,00€;;;Operational;2.576,70€;CP CALL 2013_EXCHANGE OF OFFICIALS_EAHC/2013/CP/GPSD_2013 97 11 YAKOVA;Executive Agency for Health and Consumers;Union action in the field of consumer policy (17.02.02);Consumer policy actions;Grants
SI2.662230.1;2013;REPUBLIKA BALGARIA*REPUBLIQUE DE BULGARIE REPUBLIC OF BULGARIA;yes;;-;-;;Bulgaria;0,00€;;;Operational;2.576,70€;2013 97 11 - EXCHANGE OF OFFICIALS - ZAFIROVA;Executive Agency for Health and Consumers;Union action in the field of consumer policy (17.02.02);Consumer policy actions;Grants
SCR.CTR.303157.01.2;2013;TRANSTEC SA*;yes;BE0425684302;AVENUE DE TYRAS 75;BRUXELLES;1120;Belgium;0,00€;;Bhutan;Operational;2.574,00€;RNRSP Bhutan - Second Joint Annual Review Mission;Directorate-General for Development and Cooperation — EuropeAid;Cooperation with developing countries in Asia (19.10.01.01);Development Cooperation Instrument;Public procurement (including provisional commitments)
CCR.IES.C195707.X82.2;2013;COMLIN ASSOCIATION MOMENTANEE*;yes;LU17196214;ROUTE D ARLON 81-83;STRASSEN;8009;Luxembourg;0,00€;;;Operational;2.570,01€;OF 1574 - IES Centralised Storage Upgrade;Joint Research Centre;Non-nuclear activities of the Joint Research Centre (JRC) (10.02.01);Research: Framework  programme n°7;Public procurement (including provisional commitments)
SI2.658449.3;2013;A3S UP FOR EU CONSORTIUM*SOPRA BELUX SA ALTRAN SA ATOS ORIGIN BELGIUM SA ACCENTURE SA;yes;BE0407211542;AVENUE LOUISE 326 29;BRUXELLES;1050;Belgium;0,00€;;;Administrative;2.566,17€;DEVELOPMENT OF INFORMATION SYSTEMS;Directorate-General for Education and Culture;Culture Programme (2007 to 2013) — Expenditure on administrative management (15.01.04.44);Culture;Public procurement (including provisional commitments)
CCR.IRMM.C59498.X2.1;2013;METTLER-TOLEDO NV*;no;BE0424846439;LEUVENSESTEENWEG 384;SINT STEVENS WOLUWE;1932;Belgium;0,00€;;;Operational;2.560,00€;Maintenance balances controlled areas;Joint Research Centre;Nuclear activities of the Joint Research Centre (JRC) (10.03.01);Framework Programme for nuclear research and training activities;Public procurement (including provisional commitments)
